unknotdb-rf-descending-import-v0
snapshot_id	32cd2e96ddab2af3240e7572945735218922b31cef61cd776d4a1a52b2ff5ad2
model_id	q-grown-raster-axial-12:Q254:36d1122f5494d502e556994083a1a69adf1643d5be95cd9f80ffc13b68e68d63
range	0	2989
policy_limits	128	32
representation	id	stopping_key	old_u	new_u	cc	edges	status
representation	braid:af1e4b7f984c259c96ef6f10c10a2f8ae53f0ea7cf554294d16db61223250800	1bb7d7449c86fcefee75bcd59851ccf627826957810a52e93d01e4ef7e471fde	2	2	0	0	already-covered
representation	braid:a26766327a7a157c70633406c93aba3707b7cd5a302234434562a52755807a10	1a68bbb3b9b5fc1c32202c6dfbf5371a319b2eef38552ddc910c354843f3eb12	7	7	0	0	already-covered
representation	braid:0d16fd4c53341b37485213a639b9dbfdb39d9eedeab5a14820a9f9f1b7bd9bc7	cd265f4f1655b805aaaeb50ba1e0cd9761582ad0a8080022106096694c221593	6	6	0	0	already-covered
representation	braid:605d3db783981900cbf5ec1ab289372b192e5a42a5618b1507dd1948615fbba3	265e50295afdc3e8150620f86ac81e2952c67c61eb776e28ee87f8cc30da7c78	6	6	0	0	already-covered
representation	braid:0f32533f067898e47268bdd3bf75cf1af8ef0696417295b1299298f10c138844	e7627653d9dd18f6b8e297a82d34120d8da4ab6be6be25da06e41b9649444fde	7	7	0	0	already-covered
representation	braid:32623cef908216e03e5d5c0ab5ef0b7c2c47081e6c9414989feb53b36db8dcc6	9526954fbdb5e2ee2aa602634bb0d5048221c59f22c39f43f5c64dc5a809e9e3	5	5	0	0	already-covered
representation	braid:b8a52fdc0fc5ef81d015aaa233ad01ddb7c18370df687ec97e8245a8e70119bd	b30369d58bcb23ee9d8110af0b1b1ea3f78c61f6dd192867631b4bf63d3dd333	7	7	0	0	already-covered
representation	braid:07c0c1cbeb5e5a71ec12a47d1d4c4398b67cd0ccded1769918c96b93310900e8	c114b9479f1d7f402238de3a2471f0f53b87aaf5d81c2560249d6e8331f69e12	8	8	0	0	already-covered
representation	braid:9e9f78230f1704df263a1760f6fd33d5fa02f269087f8ec4a0f772a66521f4ae	b43722656b771d9267b59b11ca7b558ca9502a47d4fc97fb763bbacbbab886ee	7	7	0	0	already-covered
representation	braid:a48efc408b51cfd5625422e97b8afe08eb0d67fdef96faf2b86d3bcbbd5624b7	0db97e275469a53daf0e576ed4a24fec8eb08c1a9bf9d7f4c7fd2f46b387e1e8	8	8	0	0	already-covered
representation	braid:d3b5e8132303873b72f800da66e3c4bacb3d7d1819be3a12868f74dea3cade4d	ea06313fef39e7e4fd2f82f345f24a73c65683774640f5d55ba4372377040e5d	7	7	0	0	already-covered
representation	braid:fea904724300a59cccd38aab8c41420f75383a71e94f81d89e1a3ea4250b050c	b8c744be976901fb509fdf47af471907c152a8a7e8418ff31d5d62553900165b	8	8	0	0	already-covered
representation	braid:e2247f8a483528df5c72d10c6ba29968d4dc3ec00d02743404a10a22c5cae258	e68eab2026bb01ef34e9474288d78e005ebf9e465e3c2bc3252e90b34dfe4990	9	9	0	0	already-covered
representation	braid:3d53db54d9c7b6f5c128b61e380fc025a0d43b5dd4a00130b2fc251a6dfc47fc	815ed740a08c8252f98f55375f845f87ca1e20379505aebc73c239b083deab92	8	8	0	0	already-covered
representation	braid:14334750856286508917a50c96f394105cb1bcc99d3666ed9e81f2d0060564c2	6737083c2dda062ed9a1f9c6ccd4c09a4841a31699e1a2847eb0bd0878c4d4b2	13	13	0	0	already-covered
representation	braid:731edb37b6a5bf02f5285b93888fe3bc5771cf527a43a368c2978a0ac1b88309	37c13928d7bbcb6e211ecbde5be8af38e98adb29dac78ac87c4d836721797acf	14	14	0	0	already-covered
representation	braid:46b75d751ee208d07eeb4309178a30d3a2e935060e8207af84886143fb1c93e1	166937d251df91f9a9f5db8c9823287b3e12e1e3d4f2f27f43b82f0e5e43d5cc	12	12	0	0	already-covered
representation	braid:4b6a11b664d9d25d1a095660f4e5d80d1546de0b9d52a4b4c69d2fceff7cc689	50afb7d280070c6456fb930e00725096acc9f06e30f6bcfdb003e942898957dc	12	12	0	0	already-covered
representation	braid:719183658f0dde4075abab9ba73c78351dc557d39806c61aa7e9bf1348b1b216	1f7280124fa9a004370fb4259d1ff7621eda7cd840dfba1711edf2ce51cf4999	9	9	0	0	already-covered
representation	braid:7878dd87666bc7ea9285e966c28ea87c93a876b3b2d1f845e5563fc9f93f1be5	0d97068f24f73a5e226005d4b6b6c97e68d5d83af80104412e064957f62a4d4a	15	15	0	0	already-covered
representation	braid:7d524dec33fb6001bf9344c748f128ae7a7d83291f169417ce1381c474638abd	69174686ec8ffd5154264b1d537c93008c21719717ba200f49540d70c4358c9c	8	8	0	0	already-covered
representation	braid:c123d276527d654d263fd66f72de7688b3e83be303bd774717b7973d86e9e5dc	f4066b0d96ef078cb407a695929f554bf282e1805fc3aa7439cf6542763c0de0	8	8	0	0	already-covered
representation	braid:df8ab87eb5fd2a64aeccb5e085848592d883af53bfdeb9c82fa3bc8e632e5ad6	727c683963a6a7e7cd17496ed9c3e6bf2db5332aacf88620641447eafe25a536	8	8	0	0	already-covered
representation	braid:ed4cdb201b14e281a80ea2d845f8474cacc5d32827b10c37f90cf2c1fc28cbc8	4c33ddca5d27e903ec00982c48b4d5e04a6622f308e55e063fec2ebc7398cb1c	8	8	0	0	already-covered
representation	braid:f559cb2f1fdf319ffd981fab879b7863e652e31609bedff0d65c0401e0d6e8a4	d39b6d7bc122902feb220ef60466ac3c7f3cda7a4cd78074d266a71587f13b7d	8	8	0	0	already-covered
representation	braid:14b0151daebebc409738f8f1d893c77ff43fd3174ac42ce5bc60dd9b6fceb5da	95754411217bc9a5905b1981ddec1e9a8ee8e658a241f731c595fd3c8e10dbf7	11	11	0	0	already-covered
representation	braid:2c1bf98a90ed04f68282590323c19f8053d2751e7827ff21359ed2ae98265155	950f7cac3eb185eb54ff666ba889711d362be7011af053fa71fb52538fcff64e	11	11	0	0	already-covered
representation	braid:37e767dd19b2fcd31a878fcee7297eade5089d913f8f2efb8c181a6807151e26	65876bfe0bcbaa2987e78404e0fa05d81d2b4ec569346605557ab2fd857f1204	11	11	0	0	already-covered
representation	braid:458d2f44d53cceb1ac808a4f9ec8fa968b058a69ab90745c3e866686516c4b98	7edf4154beead4f1b8b931047057b9d9bf4f70a93ddd8043a3fa064fe504e102	11	11	0	0	already-covered
representation	braid:45c24fd53b00582a8e13849ff336983fe499213ee63654df047229f296f8aa72	7d418877ffbb1d7085e9144b195cd4c8c47570dc40839c885edc21447be3e5b3	9	9	0	0	already-covered
representation	braid:4c3cbdddde3d4e7e99093628f28d3c4f7c21f79a3a3470b59a57d3b254e8a1a1	e0cdbcddf8e9fdbf6e18b828447114e96aa3422bde47ba33f9c0ab7b42202d2b	8	8	0	0	already-covered
representation	braid:541681cb8a3bbb4c1510b254c2ae87f223da1318bcae7c9da023fb982a9fdc41	c65f0f6587fe6f2e39185b55164c84d48fe9321124be8f1196d1c67163bdc767	8	8	0	0	already-covered
representation	braid:55aecf475d37e33eca96bd8b75588bf1a84a2bf657f5179c70f3ab94fec4e503	924b2a36d75bb8dfb8ecee620f63bc20c5f4575cba73442cf114fd542ac07184	11	11	0	0	already-covered
representation	braid:5d41803c6c841c18cf58fbb8376b376bcb05cf2af936f632b1991b0f0030f6a4	4c29c95b14ecedd427a41bfb9d3dc07e4f2d4cd806d51e1da9eb92485ac5921f	10	10	0	0	already-covered
representation	braid:704272ed463d2924f3834dfbfe9cb9a0e353ceeed01ffaa47aec004935f3b571	8eb58bb042de28963de4ed0edaaaef88f0221a5c1fbbd175009af11144340c3e	11	11	0	0	already-covered
representation	braid:79df168d62b38a3d5c9fd2eb25870d8d6663a66042858d87df74bc11c8f07e46	b5e4fab8bdd734cd480adbdbd8999b80212ec07c2e50f3abb99d00e6189113d2	11	11	0	0	already-covered
representation	braid:85371f3208e01142d5a649101c7eb605a92d894d23f479260cb82125f49ecab5	48ec97b9795d145a246312b4d78f48cf12d250b74043c6c21b7bbbb73bde52aa	11	11	0	0	already-covered
representation	braid:90fe73f76ace380a3a4b1b1414248ea8bcb27b565d71e0bb90666f82c78f16ae	ee991bc2af045c8ab3c1128d14032b2e9705456850de567465ef5015d2bedacc	9	9	0	0	already-covered
representation	braid:9fc6c83b5edf20444aac70af72ca7c84532b4eb9aada61a3ef30c8405b5cf79e	c6214f9bcb72cf58ebda189167289320a14bcb1ff056dcbdf46ba173ca5dc4c2	12	12	0	0	already-covered
representation	braid:b9f9ac2d4d7f811ac447abcd369e563c794b79520744837b0344ae4f00658207	f97a44af7b1f333fb74d8ae5ca30827323745334b61c8c7c35dfe046042a6b9f	11	11	0	0	already-covered
representation	braid:ba2b62bd35fb4737308076e8ba0a61633bdab9d4046a5c928f4a65da6b081b58	02ac23998df7db7d9b6fff51991063b7ae1fba5aaa654259267add929645a80f	13	13	0	0	already-covered
representation	braid:d0f3fd52e2296ff6c40e86805d8ef68c4108948ff52aeb10b39ca54a09d06d38	8ba6f93454592590c6b2b7d70b974fabb01e97ba818a541ef125feaa36d225cc	11	11	0	0	already-covered
representation	braid:d98a0b15b0dbabf218238b3dd5171e9bd1f4290807c60336a55144d4caeda9d3	c767e3dff2e0c7e5de10bcdf1bb08e0d51e788d4d3e93cd76589f38195d09f76	9	9	0	0	already-covered
representation	braid:e233afafa697339ef591098bbc82fd108be6bb409aff2a07ae42cec984d20026	8c7acfc7f25ff09fe14ca08a4c17c843f83fe654ff6a2ec248c7928e4eccbc8a	11	11	0	0	already-covered
representation	braid:ef1de64621dcef0a3f0f2cedff35c30cf0a42d76a0c7eda552c09da17691038d	b801d13ce2e9bd9d4c2e7e1d540b6dca825446ce84144c26670db2fb6fab8cec	11	11	0	0	already-covered
representation	braid:f4249c5e482290a167f7d28af24ee03e633007508296a5025e52226adb43527a	e2d050a1703e9df432bbc236d34431af74001606e0d312fd2fe322f8a2d26974	11	11	0	0	already-covered
representation	braid:20500a977ec56d298638b93349e4c358affb3e2575af57be7fb5fac65b83a99a	4a85e6d23c1b47bfb1fa52dd0fb3a3f9a76c32015a533ba481836809b8be0d74	11	11	0	0	already-covered
representation	braid:c706e6587e21b65de4b102be7e41ca57eb02748140a382edc5cf20df0dd43e5d	81208d13a8e9a15cc05ae5d5fdb3aa5853667cd65cdadd16c476a936466765e1	11	11	0	0	already-covered
representation	braid:fee0ada82a971ba70198cf1417495bde8b5601078798767d92a3fa33fd92c884	436767a71d63b8e9b4e865f455e18d8bb3605007049f1339d1770a50bbf5e913	11	11	0	0	already-covered
representation	braid:061b05a5c6570796f692a419328b07c19e29bce5d51ace2c8c9e046eb1f13506	dd8f8dd9877cf9399b0fbda4a81f8abb9c0069d5bd7977ee818f51a6afef1df5	12	12	0	0	already-covered
representation	braid:e799d319322b33577c6e653dee94e498aabc6236295c8851f10d07791a77b3ec	f4157de5a60b533d1c5b6fd5d6a544ba5f6c356775f68358c0d1b6b1bd3fdafc	14	14	0	0	already-covered
representation	braid:918ef1abc73889f20874d59d13339ee20b8a1ddac7d8909cb1389994ca2b712c	f6d12f43d08ee448b62cbaeee95ec0cc2d41a04c2173de4e1366279715c94f33	12	12	0	0	already-covered
representation	braid:97acdaa2306ebf4132d189c35103896512b16f5bad6b3bd68659412b850fb965	ce98ca514c97b1c20cc4aa993564252c74fbec7b11e594e6bc7978029eab744c	15	15	0	0	already-covered
representation	braid:e1642abe2d4ac998d94f235743437a5bab7f6778c318a1d44f3a2d13951359f1	82236736923499fd9273a2338206e1dfcbe800b59ab568d3e507c2e123637f71	10	10	0	0	already-covered
representation	braid:421cd203a77a87a0da07c996b0c9cf24d47119789777d9ba50588ee776a96d21	20accb66becae9b6d798b2cd85cb290bca55c2b3d74b27518cb8b6d5f6acc265	21	21	0	0	already-covered
representation	braid:507c88446a99b69703fc271bf2f3ae24f9e197dea1c443596502b2f21b90f47d	7eb5230525e9cd0e73a3a587923b93d7d263d101d18e08bfc72655764f804800	19	19	0	0	already-covered
representation	braid:698f531be1cde206db8a1e8826d9321690951c74c87932b179ac2d73f3be4d24	dcbd55a9921cfe512644cda61a2262a297e9e47557493ce71f19cc0eb99cc89c	17	17	0	0	already-covered
representation	braid:a1673549488cb1e81e53463769405aabe8113cca4caf1a0da2255eab9465642d	acd12428ddfbef61df5932da11fa1981cf8628a920f3122bac9981dea389ec22	18	18	0	0	already-covered
representation	braid:d2e03fa380ad5b048ad9def74c965b48413734f8618bffee59fe57680034e913	5971250039cc0d48590519de3ae23b34925d5758a335d2c4ddf8009195c31870	21	21	0	0	already-covered
representation	braid:7fba70a63335519fe8b5243e4723edc21542ff3367f7221556d1409bf91f7273	d8b199f50a84c6088605889ff15a882d0677bef4cc8f80ca8c7758c4efb0ac41	17	17	0	0	already-covered
representation	braid:a0f876d4bf0b857e1d857e701df85e01fef182c14980c2c578fa5196035c9dfa	d57ab08d121c3b915738352f7a824b3b40c32c6a0556bf8e4e5c7f764cac4441	17	17	0	0	already-covered
representation	braid:8cb45c04ee4d475d0055759c1c2a0d8a48dc1d1dcc2951d0d224936bd6b8969b	-	-	-	-	0	failed:policy process: ValueError: initial Markov stabilizations exceed word capacity
representation	braid:b0c9ac447f7b04efdb5b3865843df49cd97e1b611b4e894313251d44e2fa2d0c	-	-	-	-	0	failed:policy process: ValueError: initial Markov stabilizations exceed word capacity
representation	braid:dc7a62d21642d8ae1a5811be5931218ec4ee8caca918be706b22a14d3c1840e9	3513ce7ca0beb804a324c7c020fdc18d90c538f545175d1827b68170f3f86918	0	0	0	0	already-covered
representation	braid:e47c40add99273390b6b2da20312b2de1ff303c0f30b9f3094b13d0fad7786d9	0255406df9f79d0c0c5b3013488b3c259ff9514bfeae69ec4c4f591691f4cb15	3	3	0	0	already-covered
representation	braid:9ddddf73766388259a647f2b3f7d82473d81bd1c5e954946a84d2c0dffe3d868	fa296ccf3c476535b01b3a6d491d7cff007244fa5e3171425a5b1bf3a9e9bcf2	1	1	0	0	already-covered
representation	braid:968fb373eb2ed1caa6bd0cb40719a5407c04dce60d5783b8796eca70e6e09bf0	7547bdc57e30725d3a381a7eb49046d3b87d01d214ce2722dba4cca2bd60955d	6	6	0	0	already-covered
representation	braid:1d9be651e7ba6f7e318fc328a1b245a67d6cbd870c7d7a3b34e11bf6ac69ba2b	ebec07bbf52c173a56b6df799fb499330737ac494dc3f73302264e3ba54b97e1	3	3	0	0	already-covered
representation	braid:29da7b878cc7277aa6caee51e11cac9ebf4fe151bd46b77c0b9e792b559b9554	bd439a2559ee280517073ccb53f5300498df7d0c84924dc9f1b1e2cb6556a711	7	7	0	0	already-covered
representation	braid:2b0b0c00e8f33daeeeaec39f22a457714b55bd942c03a71e8bc715591866f8e9	43dcb7fe83204f5ad0dba79bf97b73c7d5b5cdd2a972076781d2a96185d471c7	6	6	0	0	already-covered
representation	braid:03c2a820da030f82462ef386e8acafe15a16006750b77639eee86ff69184f67b	50af670a1722fb253df62e9b3497c0ba4d3e471269166cc339bf751cf8863f50	10	10	0	0	already-covered
representation	braid:0b107eeb455c41af4ddf5fbd44148605911123be7c3a0f8ed7b6751f82142112	8d05cab803f3bdcab7165b222bf63f9da593e4f2d06be0a5a9c9f0ffc424743b	5	5	0	0	already-covered
representation	braid:2cf54d4f8158cb9229a1266659830c332014ce971b0b856705a4d35144855f8c	60ed13fa3544bfe2a926c5d1b81d412c7087375e43a1cee505f9e6546b34ab01	5	5	0	0	already-covered
representation	braid:6aca36dcb20de226ee1d6108a10456fd8813dc0b01c88dcec56a113905f3b131	c9eff817975ef382cdf9a7ddbcb2e8bd42b4bf44c4d44ecf9823f19137cd85db	8	8	0	0	already-covered
representation	braid:ed60a92fdffaa27a333941f4e55e46e92c9cbc9867170b05fc101d859ab18e8f	3a939efe95f9065532a8c1c10ef6b7f97b9496f7f2c462f55a8b0ab419312212	5	5	0	0	already-covered
representation	braid:f1159e7448b68445be37428510d6a9d86f6ad03964f4b837118b897605b61828	53f4a245599b8156f0731a51a371327dfd5cfe580edabbce7050b06f06621104	5	5	0	0	already-covered
representation	braid:0e9577788dc176f305420b1eeef1f36269bda41dc5533b3cbb867273950ce5d2	4dc995f3ac9c5af6c28d24c60a2c9e920fd7beebac1f3220b685c81130dd99c4	9	9	0	0	already-covered
representation	braid:1c28f16974ee546730922aeed064e28d695a6512f37d33f96203ed8917702c17	7881f61328546918c3ee16c88a5bebd741640ccee07119c5bdf742f277b9e82d	11	11	0	0	already-covered
representation	braid:4e502ce23bbbda0a6497e6ac9a2066dbf8c3a538da73d98daba90160d512b5fe	bee6cdd651f4fffdfe8c022ffdb56c5f2dfabc1fd1d1bf525e4ececd099b1acf	11	11	0	0	already-covered
representation	braid:55ffe64cc9cf9b8101281a0b9c4f29cc7e4d85ea36227a07b99ceea968afa4a2	d3965ebd42e3f5498076b8033e0419f48022a2d265319cdfb94cd07e4cc31ecf	9	9	0	0	already-covered
representation	braid:5d0276f235c9afb68a3febb6ad3f13d622dd5f999ffb4e3f9bb437133f382b71	2bf8c3a0ffc71842c714fa76b1edaaf322874fed8e0d264d857f9ca77f4a1072	11	11	0	0	already-covered
representation	braid:7571b701ac85e94e4f815970fe597198e09c2b32aba4fc15ae60195bc29f2217	6cda5230abe8ef202989530a8e52bc16fbd4a136e5de93b2fbec97e5818a4453	9	9	0	0	already-covered
representation	braid:7f328881e62b6baecc5a5d6200f1eec9072778db4b13efc3b842172aee66390d	4db6ce15102ce9debaf22e15f389922cc698e35e6546dc6d4b30a28b8e4b6db3	11	11	0	0	already-covered
representation	braid:87a2a06c4465757b90a1f80511e95d6ce61425e84d144c329c7c0fc54e05c377	56a6b1227ee983833fdd9ccf70c16a82d402d2665c39763812436994afb3e4dd	9	9	0	0	already-covered
representation	braid:975e6ce2e28ba9f839824d4d64d42378bafeb89fa413348e95d4560bdfb989ac	60fa5a103ef2192716374cd046ccbb75f91d803264f45a434de53a6a27cad080	11	11	0	0	already-covered
representation	braid:9e418ef8c567f9e812214241f6b6aad33272d023faf90a5e02d1696d868eba60	984b717e0dfd653b1d91b54d4b47b1a8e0be8ca78b8bf581f39b5adbe421a33b	9	9	0	0	already-covered
representation	braid:b06d61da3acecd588ca437516ca116c990e4a77e00c24a72ce80d096de800959	b9f3aa05ed33a7808a5ff31bafc111ec1c2343115956a66af39429fe14efb612	9	9	0	0	already-covered
representation	braid:b179a530c7c56ccaa4c124f2325b5e7dfc1e1a2fcccd09be846cbd88c654d96c	a9ba3d7ff8b44270d2dc7c89e330ef90a9e85f6d76ae052d0905f2753e7b55c3	9	9	0	0	already-covered
representation	braid:bba2d71dcf6a9a9db6c6a6222b3e40e8915b7100645cb5374ad804ed4055cb7b	20ebe9932095dcb4711e9978423728be10a73706adcc07052cdb1b0be25b5f5a	7	7	0	0	already-covered
representation	braid:c4501ea22ea073cfcbb9dbeca446d6fc4a047474278b7a8a4c5c6d9c7b647a35	f27da650a454fb6134d2d726623df38cf315ab47498dd2e440b6b6684990db95	7	7	0	0	already-covered
representation	braid:d3fc23b689fb35463adc6e83752bc4d409a6c278265d400539797717ddc0aad7	d3e87e15a94565e372ecff65ec518ce65be87fc67efcb1b6ee59af0433821ec6	11	11	0	0	already-covered
representation	braid:db7a847fc579fb9dbb77a5db9f36bfd4fcfee24168f891af3f60e9ced0c3c2ef	39a89bc247d22b0f03e5bf6a7d92517fece9f01ad610bfa6ae7e98eff4194015	7	7	0	0	already-covered
representation	braid:ddc458238dbbad7b4dc7a3c41a18d9e0fced30219279ea587299dfcaa34007c2	3af10c869901b7c6fd5e788e419f0a967eb73d788dfdd81edb3ed4eb0b553b80	11	11	0	0	already-covered
representation	braid:ebbb1a21e16e9fd38c7467d7de1b714b49d5d25487f134e1a1a1d12e7a64780d	e867a04048e23c7a0c59592a8ba063618e928c51aa9aede0283ea425b259b09e	8	8	0	0	already-covered
representation	braid:0aef03e89a30572eb51b6d8abca76761b31a7a89f5ab291807d6ec31083c19f1	3750ebfb456b2302fc24197f91ca482d6352c624faf8c54031a88170290f2bbe	9	9	0	0	already-covered
representation	braid:0e986eb8d869defc7cf2b098c5d81170767fb445e08ee85af87bf03c1555c302	12cbeaef83dcdfa0818fb67d0bd8d28bb93d20e8e87f85390c83f197df849ae3	9	9	0	0	already-covered
representation	braid:31e16117333e9647746e028cc0fb745484f762d5af12f03eae3314be900bfb96	47ba426341ab5c4b507a3555f0b37a262604160e9184ebbfb67b4f1c99ae422b	9	9	0	0	already-covered
representation	braid:961e0e14f950ba59e253f3d7d69124cdb9241b52d50c67ee5cb0b06244ebe383	b7b7252645cbd74885228d88e338f07707908c2282e8eaac3e519b6fbfdbcca0	9	9	0	0	already-covered
representation	braid:b0e7eb93d0804dea4c8936db1843c97654eb72419d21fed998db6b42da782f49	4ca66e7035e2856a56a694f93f2aebbe69d319742279621c8a3627e51109e8ae	9	9	0	0	already-covered
representation	braid:ca9247817a3c9051fe62ed7c251684ac9b62246fda5a2384288451780aa49179	3c05971e1361b03d5b7013e9689c68996c2e48467d86fb72cafaec0052bcf274	9	9	0	0	already-covered
representation	braid:e4130db437865a5813fcc81e029040a2e18d61ced00c027d492e8657bc414088	0b26f97ec1c92631fd8ea5b2f284e5f2cd30c8a253fc55460908697d3656436f	7	7	0	0	already-covered
representation	braid:7e58137ec6e37ccea49ce6d75504a25b2f114165ec578e17047c6e54e866f369	cc2e4ea2f33f14826e2bd358073a751102dccabfa70b79abd2e6ebb8569292ad	9	9	0	0	already-covered
representation	braid:3b02b959b27e5db542b5b2769d7dcf3b383fe52a8fe96ab471c5c66a68e1e9ac	d48e48da6a005474bedffe56b434b8748b75e8ad450ea98529700322b80fba17	14	14	0	0	already-covered
representation	braid:de373fae12d1c396e2f7c8b5aff406c60c0b2edd0d163fde787ae16d3bd9c0d0	40f5998cc0790cd662a12a16a0c9b82e73783e392125514fc957ffd10907b9c4	12	12	0	0	already-covered
representation	braid:595819f8ba0fd356217f1a9efe035bc02d056b2b77fcf762f237a604d8e5f154	acf0974ca8bb49d879f326672782fb0cebc3f4b5eb0f36cb0ac3f15cda197be7	14	14	0	0	already-covered
representation	braid:8b3f19007fc87c5d19cec801290918aae30118dca8f823a115b080de455057cb	6bf26cd43cbf385ce0dd59dfa1b83410aff172e33e19cf33232493afeff6ccbb	17	17	0	0	already-covered
representation	braid:8b937d78fd5144ad5679fd9bf1fd8d327950385b37bc2cb4fda298093dec1253	efd53c7787d1959448ddc3689d72e224f19583b5a1e9ddf2fcb9d63647eb9e70	11	11	0	0	already-covered
representation	braid:97b8bf864d48c238e3e07d8762fd23bd63d10139a1d04537d6637d14d35e91c7	f574b0875dfcacf4e6e732f44440586f509f768571d55dadd8f85552d52a5dfd	13	13	0	0	already-covered
representation	braid:98da321c8d1fddd30b8d3a78f56070ad566d3f2c00b6e11ef679408fa7645a8b	e4f248d31a0b3588a0de3a009ee805c3602747d34aa2b46cbe90e6929eff63f2	12	12	0	0	already-covered
representation	braid:ae0c6a9e2e434c9af10fe6d093f1cfce83508e6aa4977776744e9963771def87	90261aae70fa45c357e245dbacb92e0a65470f80dd9cb8591e7124ac472f4e20	14	14	0	0	already-covered
representation	braid:cf1d3cc0f486eaa71a90fa53fa30f82f739c851068ff974f73b47ac07e20311a	9e62d44c11d549d2da30fb22ce4f0830bfac20a43a369213aa203e5fe7e73a06	16	16	0	0	already-covered
representation	braid:e7801568ec3e8971ca88fc3221a671147cfde5e3f8386b9b87ba2f245b2c8baf	6ed1843fcb065cf2f504169d48e0876dbd1cd391286d0df291ed17be23e49708	16	16	0	0	already-covered
representation	braid:365a5e29285e88421be2761a2c7b3aa72357b9cbc7272ccc24fb8c62625c8bc4	a1ede73b796badc281429c0aae399d75b4b3b2040a9ae26fdf04dfccac7c9cd9	14	14	0	0	already-covered
representation	braid:63508b51b5cd04739ed20f28be5df58d400abcf4f48e724d1f9ecd1fb420070a	0a98807b12c47a7b40d092ac0e054abbdfaa94cf426b7771c89e2206a3de6a29	14	14	0	0	already-covered
representation	braid:8fff89eb197258b15dcaee6299402dcbb2e77ddf8bda89da723bea704636afa0	3d8be75b73a8730262969a3bc0fac4e7b6919f70fc96d4daf4b59cdf01c8a9e6	14	14	0	0	already-covered
representation	braid:a7c798512eae3c62a6d4d107662a17712478258f0fa4e720c85233dfda3ee082	3cffd08a57af51362ca337212b8b85d6f0af4466595fb31ebee8a38d163f25ec	18	18	0	0	already-covered
representation	braid:c6f4ecaa958ab7f55b0a532be733b1db3e1d4701a3d263afc5a34131e020401d	855b616e7f8224f7e0c5b5ec133392bf48644fb50ae4ad69f63e585d8c8f7ed7	12	12	0	0	already-covered
representation	braid:18fb9d8ea49358e09e4ff9f099b4c8d1d2a88bce01386e70d25625cde8d456d2	ef9ad9f9677a3eea6bf76b45cb0e29932d70486700db9f6beab12f7b5abd361e	14	14	0	0	already-covered
representation	braid:44e65f3d47adec7f34c9bb6e1ecf46c1548f982aec284ec1cf9d5354b33330d8	a97addc81e1bfccda2633b69f5c2fa73d5836918428540433b89014e0b31f8c6	4	4	0	0	already-covered
representation	braid:85c23d574c612e91343786681d58d0ff9f73d611a0947426b482d23fdb7c46a0	851d588256657fb19fe25280cc1ec013a8fa98e2e5bfa5a6dd6ebeb1dd0b40b9	5	5	0	0	already-covered
representation	braid:120e387ca473114eb9da98189c5af0be2f092b5bbb2f15488044b9b971d7cc83	97cb95cb351b2c81322e20e82401782e3758df21620dcae510e0ffd41d502726	2	2	0	0	already-covered
representation	braid:1b5b5d62fc42b520881b46a39bc631bab2aeb8eed78c0bd77e2610ff4a253c66	a87f4dfb557c9ae32bedcb7e48813b8a40ef492cd1e3bd4f73ce133eb169f285	3	3	0	0	already-covered
representation	braid:c1b6304872be21e9ac7a16a5bb37c5faf75288fa6e8a4987ceb3c42afdb5d449	219e9174df71e34e0be63e03f9d15a03ccae358d038daa1cae4200bb0c72edb4	4	4	0	0	already-covered
representation	braid:c8cfea1e0f1e71e5213d0b1118c215630e288bcfebcac8742819e3782665fa66	dac97aa5a276127b62dffff86c14f74892de12ef2da66accbf4aa357aaa38c2b	4	4	0	0	already-covered
representation	braid:e23d51f4ce82848a20fcf88f66020ce030c894cc517614de60f52e8cafda366e	a4bd72ab43c52e72928311d24cb185c9e0e67587ddb45b2d1f0f4791d9b6550d	3	3	0	0	already-covered
representation	braid:ea550c2962a09875437cdaf8d7067d91df2ef12378a65d0bfad17fda3d498f51	9f121d7850a6591216b412cc3ffdd3252d4b27cfde7617f8105c6b5d08d66a21	2	2	0	0	already-covered
representation	braid:fa75f3d5ac2961ad8d5dc75daec6732b2a19cf7ec660727955fc8af9d95c20ca	a732f82ce03232cf78e50131984aa938ae58b64245829c37d94a0dfcc3fd113f	2	2	0	0	already-covered
representation	braid:ff06d015cf87624e6565651dcbd4c498dc3b645d8a6700e5f453c87acdaef159	1e208ef280517e02c9b0d287ebbe023899785c53cc96a6d720a25e5232414cfe	3	3	0	0	already-covered
representation	braid:0f4452552cea11bd847c220736fc67e67a0239ac45670d8d299a8fb664eeba7a	b2179524ac85f0e6e0993990797c8183166646e77a54cc707939653c16f87595	5	5	0	0	already-covered
